Abstract
"During space travel, humans are continuously exposed to two major environmental stresses, microgravity (μ G ) and space radiation. One of the fundamental questions is whether the two stressors are ..."
"Spaceflight is a unique environment with profound effects on biological systems including tissue redistribution and musculoskeletal stresses. However, the more subtle biological effects of spaceflight on cells and organisms are ..."
Baker’s yeast ( Saccharomyces cerevisiae ) has broad genetic homology to human cells. Although typically grown as 1-2mm diameter colonies under certain conditions yeast can form very large (10 + ...
"Understanding genome wide, tissue-specific, and spaceflight-induced changes in gene expression is critical to develop effective countermeasures. Transcriptome analysis has been performed on diverse tissues harvested from animals flown in space, ..."
"Central nervous system (CNS) infections caused by Cryptococcus albidus are rarely reported, but are often associated with high mortality rates. Clinical data on the appropriate use of liposomal-amphotericin B (liposomal-AmB) ..."
"A study was conducted to evaluate the three-dimensional clinostat simulated microgravity effect on mouse models, focusing on the central nervous system. Eighteen mice were divided into three groups: control, survival ..."
"Increased viscosity of concentrated contrast media (CM) in the renal tubules can perturb renal hemodynamics and have a detrimental effect on tubular epithelial cells. However, the effects of viscosity on ..."
"At present, there is no consensus on the concentration of epinephrine/physiological saline for subcutaneous injection into external auditory canal (EAC) under general anesthesia in otoendoscopic surgery. A randomized controlled trial ..."
"Prolonged microgravity exposure is associated with localized low back pain and an elevated risk of post-flight disc herniation. Although the mechanisms by which microgravity impairs the spine are unclear, they ..."
Bone remodeling may occur in spaceflight as a response to skeletal unloading and head-ward fluid shifts. While unloading causes significant loss of bone mass and density in legs of animals ...
This study is a repeated measures design to measure the lumbar spine’s response to common backpack loads in children with idiopathic low back pain (ILBP) using upright MRI. The purpose ...
"Intervertebral disc herniation rates are quadrupled in astronauts following spaceflight. While bending motions are main contributors to herniation, the effects of microgravity on the bending properties of spinal discs are ..."
"Astronauts suffer from a loss of bone mass at a rate of 1.5% per month from lower regions of the body during the course of long-duration (>30 days) spaceflight, a ..."
"Waterborne pathogenic mycobacteria can form biofilms, and certain species can cause hard-to-treat human lung infections. Astronaut health could therefore be compromised if the spacecraft environment or water becomes contaminated with ..."
Gravitropism describes curvature of plants in response to gravity or differential acceleration and clinorotation is commonly used to compensate unilateral effect of gravity. We report on experiments that examine the ...
"The significant horticultural crop, cauliflower ( Brassica oleracea L. var . botrytis ) is vulnerable to the excessive salt concentration in the soil, which contributes to its scaled-down growth and ..."
"Although heat and desiccation stresses often coincide, the response to heat especially in desiccation tolerant plants is rarely studied. We subjected hydrated Pleopeltis polypodioides fronds to temperatures up to 50°C ..."
"Unlike typical negative gravitropic curvature, young hypocotyls of Brassica rapa and other dicots exhibit positive gravitropism. This positive curvature occurs at the base of the hypocotyl and is followed by ..."
Directing plant growth in weightlessness requires understanding the processes that establish plant orientation and how to manipulate them. Both gravi- and phototropism determine directional growth and previous experiments showed that ...
The necessity to include plants as a component of a Bioregenerative Life Support System leads to investigations to optimize plant growth facilities as well as a better understanding of the ...
"Like many other organisms, plants are capable of sensing and responding to mechanical stimuli such as touch, osmotic pressure, and gravity. One mechanism for the perception of force is the ..."
"Somatosensory neurons mediate responses to diverse mechanical stimuli, from innocuous touch to noxious pain. While recent studies have identified distinct populations of A mechanonociceptors (AMs) that are required for mechanical ..."
The oocytes of the African clawed frog ( Xenopus laevis ) comprise one of the most widely used membrane protein expression systems. While frequently used for studies of transporters and ...
No result found
"The balance between proliferation and differentiation in the plant shoot apical meristem is controlled by regulatory loops involving the phytohormone cytokinin and stem cell identity genes. Concurrently, cellular differentiation in ..."
Spaceflight imposes a radically different sensory environment from that in which the inner ear utricle normally operates. We investigated synaptic modifications in utricles from mice flown aboard a space shuttle ...
To determine the short-term effects of simulated microgravity on mesenchymal stem cell behaviors—as a function of clinorotation speed—using time-lapse microscopy. Ground-based microgravity simulation can reproduce the apparent effects of weightlessness ...
The difficulty in re-growing and mineralizing new bone after severe fracture can result in loss of ambulation or limb. Here we describe the sequential roles of FGF-2 in inducing gene ...
"Nutritional factors are associated with reduced risk of prostate cancer progression, yet mechanisms remain unclear. We examined the effects of lycopene and fish oil supplements versus placebo on the normal ..."
No result found
"Bronchopulmonary dysplasia (BPD) is a severe lung disease in preterm infants, the abnormal proliferate and differentiate ability of type II epithelial cells (AEC II) is the key to the pathological ..."
"Mechanical forces including gravity affect endothelial cell (ECs) function, and have been implicated in vascular disease as well as physiologic changes associated with low gravity environments. The goal of this ..."
N-3 polyunsaturated fatty acid (PUFA) supplementation has been associated with reduced mortality and inflammation in patients with cardiovascular disease. There are limited data on the effects of n-3 PUFA supplementation ...
"Three-dimensional (3D) culture of hepatocytes leads to improved and prolonged synthetic and metabolic functions, but the underlying molecular mechanisms are unknown. In order to investigate the role of 3D cell-cell ..."
Altered immune function has been demonstrated in astronauts during spaceflights dating back to Apollo and Skylab; this could be a major barrier to long-term space exploration. We tested the hypothesis ...
The health risks of a dysregulated immune response during spaceflight are important to understand as plans emerge for humans to embark on long-term space travel to Mars. In this first-of-its-kind ...
"This article is based on a lecture I presented as the recipient of the 2009 Pritzker Distinguished Lecturer Award at the Biomedical Engineering Society annual meeting in October 2009. Here, ..."
The International Space Station (ISS) is a complex built environment physically isolated from Earth. Assessing the interplay between the microbial community of the ISS and its crew is important for ...
"To explore how airborne microbial patterns change with height above the Earth’s surface, we flew NASA’s C-20A aircraft on two consecutive days in June 2018 along identical flight paths over ..."
"As part of the Microbial Tracking-2 study, 94 fungal strains were isolated from surfaces on the International Space Station, and whole-genome sequences were assembled. Characterization of these draft genomes will ..."
The International Space Station (ISS) is a unique and complex built environment with the ISS surface microbiome originating from crew and cargo or from life support recirculation in an almost ...
"Skeletal muscle atrophy is a common condition in aging, diabetes, and in long duration spaceflights due to microgravity. This article investigates multi-modal gene disease and disease drug networks via link ..."
A detailed understanding of how spaceflight affects human health is essential for long-term space exploration. Liquid biopsies allow for minimally-invasive multi-omics assessments that can resolve the molecular heterogeneity of internal ...
"A single exposure to hindlimb unloading leads to changes in body mass, body composition and bone, but the consequences of multiple exposures are not yet understood. Within a 18wk period, ..."
Anthropologists frequently use the shaft bending strength index to infer the physical activity levels of humans living in the past from their lower limb bone remains. This index is typically ...
"Force magnitudes have been suggested to drive the structural response of bone to exercise. As importantly, the degree to which any given bone can adapt to functional challenges may be ..."
"Mesenchymal stem cells (MSC) responding to mechanical cues generated by physical activity is critical for skeletal development and remodeling. Here, we utilized low intensity vibrations (LIV) as a physiologically relevant ..."
"Little is known about interactions between muscle and bone during the removal and application of mechanical signals. Here, we applied 3wk of hindlimb unloading followed by 3wk of reambulation to ..."
"Osteocyte apoptosis is essential to activate bone remodeling in response to fatigue microdamage and estrogen withdrawal, such that apoptosis inhibition in vivo prevents the onset of osteoclastic resorption. Osteocyte apoptosis ..."
"The forces generated by gravity have shaped life on Earth and impact gene expression and morphogenesis during early development. Conversely, disuse on Earth or during spaceflight, reduces normal mechanical loading ..."
"In immunocompromised individuals, Aspergillus fumigatus causes invasive fungal disease that is often difficult to treat. Exactly how immune mechanisms control A . fumigatus in immunocompetent individuals remains unclear. Here, we ..."
"Fungal spores contain secondary metabolites that can protect them from a multitude of abiotic and biotic stresses. Conidia (asexual spores) of the human pathogen Aspergillus fumigatus synthesize several metabolites, including ..."
"A major category of mutant hematopoietic phenotypes in Drosophila is melanotic tumors or nodules, which consist of abnormal and overproliferated blood cells, similar to granulomas. Our analyses of the melanotic ..."
"Main conclusion Blue-light positive phototropism in roots is masked by gravity and revealed in conditions of microgravity. In addition, the magnitude of red-light positive phototropic curvature is correlated to the ..."
Discovering the adaptation mechanisms of plants to the space environment is essential for supporting human space exploration. Transcriptomic analyses allow the identification of adaptation response pathways by detecting changes in ...
"Main conclusion Blue-light positive phototropism in roots is masked by gravity and revealed in conditions of microgravity. In addition, the magnitude of red-light positive phototropic curvature is correlated to the ..."
"Tropisms are growth-mediated plant movements that help plants to respond to changes in environmental stimuli. The availability of water and light, as well as the presence of a constant gravity ..."
"Main conclusion Blue-light positive phototropism in roots is masked by gravity and revealed in conditions of microgravity. In addition, the magnitude of red-light positive phototropic curvature is correlated to the ..."
"Plants will play an important role in the future of space exploration as part of bioregenerative life support. Thus, it is important to understand the effects of microgravity and spaceflight ..."
Introduction: Traveling to nearby extraterrestrial objects having a reduced gravity level (partial gravity) compared to Earth’s gravity is becoming a realistic objective for space agencies. The use of plants as ...
Life on Earth has evolved under the influence of gravity. This force has played an important role in shaping development and morphology from the molecular level to the whole organism. ...
"Understanding plant adaptive responses to the space environment is a requisite for enabling space farming. Spaceflight produces deleterious effects on plant cells, particularly affecting ribosome biogenesis, a complex stress-sensitive process ..."
Understanding the response of plants to varied gravitational conditions is vital for developing effective food production in space bioregenerative life support systems. This study examines the impact of altered gravity ...
"Understanding how plants respond and adapt to extraterrestrial conditions is essential for space exploration initiatives. Deleterious effects of the space environment on plant development have been reported, such as the ..."
"Reduced mechanical loading during bedrest, spaceflight, and casting, causes rapid morphological changes in skeletal muscle: fiber atrophy and reduction of slow-twitch fibers. An emerging signaling event in response to unloading ..."
"Contractility of the heart is impaired with advancing age via mechanical remodeling, as myocytes are lost through apoptosis and collagenous fibers accumulate. Exercise training confers protection against fibrosis and apoptosis ..."
"Apoptosis plays an important role in atrophy and sarcopenia in skeletal muscle. Recent evidence suggests that insufficient heat shock proteins (HSPs) may contribute to apoptosis and muscle wasting. In addition, ..."
"Age-related loss of skeletal muscle mass and function, referred to as sarcopenia, is mitigated by lifelong calorie restriction as well as exercise. In aged skeletal muscle fibers there is compromised ..."
"Mechanical unloading during microgravity causes skeletal muscle atrophy and impairs mitochondrial energetics. The elevated production of reactive oxygen species (ROS) by mitochondria and Nox2, coupled with impairment of stress protection ..."
"Skeletal muscles overcome terrestrial, gravitational loading by producing tensile forces that produce movement through joint rotation. Conversely, the microgravity of spaceflight reduces tensile loads in working skeletal muscles, causing an ..."
"Urine, humidity condensate, and other sources of non-potable water are processed onboard the International Space Station (ISS) by the Water Recovery System (WRS) yielding potable water. While some means of ..."
"We present CAMDLES (CFD-DEM Artificial Microgravity Developments for Living Ecosystem Simulation), an extension of CFDEM ® Coupling to model biological flows, growth, and mass transfer in artificial microgravity devices. For ..."
"The Advanced Plant Habitat (APH) is the largest research plant growth facility deployed on the International Space Station (ISS). APH is a fully enclosed, closed-loop plant life support system with ..."
Background: Dirigent protein (DP) discovery gave new paradigm for monolignol-derived coupling in planta. Results: (+)-Pinoresinol-forming DP (PsDRR206) three-dimensional structure was obtained at 1.95 Å resolution. Conclusion: The tightly packed trimeric ...
"Modulation of arogenate dehydratase in Arabidopsis causes changes in secondary metabolism, transient overaccumulation of starch, and lower photosynthetic electron transport rates."
"Multiple Arabidopsis arogenate dehydratase ( ADT ) knock-out (KO) mutants, with phenotypes having variable lignin levels (up to circa 70% reduction), were studied to investigate how differential reductions in ADTs ..."
"Aims: Redox homeostasis is critical in regulating the fate and function of multipotent cells in the central nervous system (CNS). Here, we investigated whether low dose charged particle irradiation could ..."
"Beta cell replacement therapy for type 1 diabetes (T1D) is undergoing a transformative shift, driven by advances in stem cell biology, gene editing, and tissue engineering. While islet transplantation has ..."
The transcriptomic datasets of the plant model organism Arabidopsis thaliana grown in the International Space Station provided by GeneLab have been mined to isolate the impact of spaceflight microgravity on ...
Ionizing radiation present in extraterrestrial environment is an important factor that affects plants grown in spaceflight. Pearson correlation-based gene regulatory network inferencing from transcriptional responses of the plant Arabidopsis thaliana ...
"Space missions necessitate physiological and psychological adaptations to environmental factors not present on Earth, some of which present significant risks for the central nervous system (CNS) of crewmembers. One CNS ..."
"Space travel is associated with an exposure to low-dose rate ionizing radiation and the microgravity environment, both of which may lead to impairments in cardiac function. We used a mouse ..."
The health risks associated with spaceflight-induced ocular structural and functional damage has become a recent concern for NASA. The goal of the present study was to characterize the effects of ...
Spaceflight poses many challenges for humans. Ground-based analogs typically focus on single parameters of spaceflight and their associated acute effects. This study assesses the long-term transcriptional effects following single and ...
Extended spaceflight has been shown to adversely affect astronaut visual acuity. The purpose of this study was to determine whether spaceflight alters gene expression profiles and induces oxidative damage in ...
"There are serious concerns about possible late radiation damage to ocular tissue from prolonged space radiation exposure, and occupational and medical procedures. This study aimed to investigate the effects of ..."
It has been proposed that neuroinflammatory response plays an important role in the neurovascular remodeling in the brain after stress. The goal of the present study was to characterize changes ...
The space environment includes unique hazards like radiation and microgravity which can adversely affect biological systems. We assessed a multi-omics NASA GeneLab dataset where mice were hindlimb unloaded and/or gamma ...
"The goal of the present study was to characterize acute oxidative damage in ocular structure and retinal function after exposure to spaceflight, and to evaluate the efficacy of an antioxidant ..."
"Under conditions of weightlessness human position sense appears to deteriorate. This was tested, employing three methods of measurement: two-arm matching, one-arm pointing and one-arm repositioning, carried out during parabolic flight. ..."
"Widespread generation and analysis of omics data have revolutionized molecular medicine on Earth, yet its power to yield new mechanistic insights and improve occupational health during spaceflight is still to ..."
Spatial omics technologies enable a deeper understanding of cellular organizations and interactions within a tissue of interest. These assays can identify specific compartments or regions in a tissue with differential ...
"During the construction and assembly of the Mars 2020 mission components at two different NASA cleanrooms, several fungal strains were isolated. Based on their colony morphology, two strains that showed ..."
"The Inspiration4 (I4) mission, the first all-civilian orbital flight mission, investigated the physiological effects of short-duration spaceflight through a multi-omic approach. Despite advances, there remains much to learn about human ..."
The increasing accessibility of commercial and private space travel necessitates a profound understanding of its impact on human health. The NASA Open Science Data Repository (OSDR) provides transparent and FAIR ...
"Human spaceflight has historically been managed by government agencies, such as in the NASA Twins Study 1 , but new commercial spaceflight opportunities have opened spaceflight to a broader population. ..."
"Telomeres are repetitive nucleoprotein complexes at chromosomal termini essential for maintaining genome stability. Telomeric RNA, or TERRA, is a previously presumed long noncoding RNA of heterogeneous lengths that contributes to ..."
"Spaceflight can change metabolic, immunological, and biological homeostasis and cause skin rashes and irritation, yet the molecular basis remains unclear. To investigate the impact of short-duration spaceflight on the skin, ..."
"Maintenance of astronaut health during spaceflight will require monitoring and potentially modulating their microbiomes. However, documenting microbial shifts during spaceflight has been difficult due to mission constraints that lead to ..."
It is now widely recognised that the environment in space activates a diverse set of genes involved in regulating fundamental cellular pathways. This includes the activation of genes associated with ...
"Spaceflight induces an immune response in astronauts. To better characterize this effect, we generated single-cell, multi-ome, cell-free RNA (cfRNA), biochemical, and hematology data for the SpaceX Inspiration4 (I4) mission crew. ..."
"Microgravity is associated with immunological dysfunction, though the mechanisms are poorly understood. Here, using single-cell analysis of human peripheral blood mononuclear cells (PBMCs) exposed to short term (25 hours) simulated ..."
"Spaceflight induces molecular, cellular and physiological shifts in astronauts and poses myriad biomedical challenges to the human body, which are becoming increasingly relevant as more humans venture into space 1 ..."
"As spaceflight becomes more common with commercial crews, blood-based measures of crew health can guide both astronaut biomedicine and countermeasures. By profiling plasma proteins, metabolites, and extracellular vesicles/particles (EVPs) from ..."
"Future multi-year crewed planetary missions will motivate advances in aerospace nutrition and telehealth. On Earth, the Human Cell Atlas project aims to spatially map all cell types in the human ..."
"Spaceflight poses a unique set of challenges to humans and the hostile spaceflight environment can induce a wide range of increased health risks, including dermatological issues. The biology driving the ..."
Missions into Deep Space are planned this decade. Yet the health consequences of exposure to microgravity and galactic cosmic radiation (GCR) over years-long missions on indispensable visceral organs such as ...
"Organismal adaptations to spaceflight have been characterized at the molecular level in model organisms, including Drosophila and C. elegans . Here, we extend molecular work to energy metabolism and sex ..."
"Common and rare alleles are now being annotated across millions of human genomes, and omics technologies are increasingly being used to develop health and treatment recommendations. However, these alleles have ..."
No result found
Planning long-term space flights necessarily includes issues of providing food for the crew. One of the areas of research is the development of technologies for independent production of food by ...
"The ability to grow safe, fresh food to supplement packaged foods of astronauts in space has been an important goal for NASA. Food crops grown in space experience different environmental ..."
How the polyamine cadaverine alters plant development is poorly understood. Here it is shown that natural variation in ORGANIC CATION TRANSPORTER 1 affects root length sensitivity to exogenous cadaverine. Key ...
"We evaluated the effect of AsiMax 50®, a commercial formulation of 2,4-D (2,4-dichlorophenoxyacetic acid), on the structure of both micro + nano phytoplankton (>2 μm; species composition and abundance) and ..."
"Root gravitropism relies on gravity perception by the root cap and requires tightly regulated phytohormone signaling. Here, we isolate a rice mutant that displays root coiling in hydroponics but normal ..."
"Cadaverine, a polyamine, has been linked to modification of root growth architecture and response to environmental stresses in plants. However, the molecular mechanisms that govern the regulation of root growth ..."
"Clinostats are instruments that continuously rotate biological specimens along an axis, thereby averaging their orientation relative to gravity over time. Our previous experiments indicated that low-speed clinorotation may itself trigger ..."
Control of biofilms requires rapid methods to identify compounds effective against them and to isolate resistance-compromised mutants for identifying genes involved in enhanced biofilm resistance. While rapid screening methods for ...
"Stationary-phase bacteria are important in disease. The σ s -regulated general stress response helps them become resistant to disinfectants, but the role of σ s in bacterial antibiotic resistance has ..."
"Mammalian cells employ an array of biological mechanisms to detect and respond to mechanical loading in their environment. One such mechanism is the formation of plasma membrane disruptions (PMD), which ..."
This study was conducted to determine if the morphology and biochemistry of the mouse submandibular gland is affected by microgravity and the spaceflight environment. Tissues from female mice flown on ...
This study was conducted to determine if the morphology and biochemistry of the mouse submandibular gland is affected by microgravity and the spaceflight environment. Tissues from female mice flown on ...
The ultrastructure and immunohistochemistry of secretory proteins of sublingual glands were studied in mice flown on the US space shuttles Discovery (Space Transportation System [STS]-131) and Atlantis (STS-135). No differences ...
"Introduction: Space is a unique environment characterized by isolation from community life and exposure to circadian misalignment, microgravity, and space radiation. These multiple differences from those experienced on the earth ..."
"Among the many stressors astronauts are exposed to during spaceflight, cosmic radiation may lead to various serious health effects. Specifically, space radiation may contribute to decreased immunity, which has been ..."
"Spaceflight impacts astronauts in many ways but little is known on how spaceflight affects the salivary microbiome and the consequences of these changes on astronaut health, such as viral reactivation. ..."
Plant roots navigate in the soil environment following the gravity vector. Cell divisions in the meristem and rapid cell growth in the elongation zone propel the root tips through the ...
"Measurements of telomere length in skeletal muscle stem cells (MuSCs), a rare cell population within muscles, provide insights into cellular dysfunction in diseased conditions. Here, we describe a protocol ( ..."
"During the repeated cycles of damage and repair in many muscle disorders, including Duchenne muscular dystrophy (DMD), the muscle stem cell (MuSC) pool becomes less efficient at responding to and ..."
"Muscle stem cells (MuSCs) are essential for tissue homeostasis and regeneration, but the potential contribution of MuSC morphology to in vivo function remains unknown. Here, we demonstrate that quiescent MuSCs ..."
"Astronauts are exposed to harsh conditions, including cosmic radiation and microgravity. Spaceflight elongates human telomeres in peripheral blood, which shorten upon return to Earth and approach baseline levels during postflight ..."
"In the epidermis of Arabidopsis leaves, flavonols specifically accumulate in guard cells with enhanced synthesis in the presence of ethylene, where they lower the levels of reactive oxygen species and ..."
"Fundamental mechanisms associated with gravitropism in woody stems of Populus involve relocalization of the PIN3 auxin transporter and interacting roles for auxin, gibberellic acid, and the ARBORKNOX2 transcription factor in ..."
"To sustain normal growth and allow rapid responses to environmental cues, plants alter the plasma membrane protein composition under different conditions presumably by regulation of delivery, stability, and internalization. Exocytosis ..."
"Auxin is transported in plants with distinct polarity, defined by transport proteins of the PIN-formed (PIN) family. Components of the complex trafficking machinery responsible for polar PIN protein localization have ..."
"COVID-19, the disease caused by SARS-CoV-2, has claimed approximately 5 million lives and 257 million cases reported globally. This virus and disease have significantly affected people worldwide, whether directly and/or ..."
"Microgravity is known to affect the organization of the cytoskeleton, cell and nuclear morphology and to elicit differential expression of genes associated with the cytoskeleton, focal adhesions and the extracellular ..."
The ability of terrestrial microorganisms to grow in the near-surface environment of Mars is of importance to the search for life and protection of that planet from forward contamination by ...
"We report the complete genome sequence of Carnobacterium gilichinskyi strain WN1359, previously isolated from Siberian permafrost and capable of growth under cold (0°C), anoxic, CO 2 -dominated, low-pressure (0.7-kPa) conditions ..."
"Studies of how microorganisms respond to pressure have been limited mostly to the extreme high pressures of the deep sea (i.e., the piezosphere). In contrast, despite the fact that the ..."
"The roles of various core components, including α/β/γ-type small acid-soluble spore proteins (SASP), dipicolinic acid (DPA), core water content, and DNA repair by apurinic/apyrimidinic (AP) endonucleases or nonhomologous end joining ..."
Bacteria of the genus Staphylococcus are persistent inhabitants of human spaceflight habitats and represent potential opportunistic pathogens. The effect of the human spaceflight environment on the growth and the frequency ...
"As global temperatures rise due to climate change, understanding how bacteria respond to heat is essential. Bacteria are critical to ecosystems, helping recycle nutrients, break down organic matter, and support ..."
"Past results have suggested that bacterial antibiotic susceptibility is altered during space flight. To test this notion, Bacillus subtilis cells were cultivated in matched hardware, medium, and environmental conditions either ..."
"The effect of Bacillus subtilis exposure to the human spaceflight environment on growth, mutagenic frequency, and spectrum of mutations to rifampicin resistance (Rif R ) was investigated. B. subtilis cells ..."
"Our understanding of the mechanisms of microgravity perception and response in prokaryotes (Bacteria and Archaea) lag behind those which have been elucidated in eukaryotic organisms. In this hypothesis paper, we: ..."
"RNA polymerase (RNAP) is a highly conserved macromolecular machine that contributes to the flow of genetic information from genotype to phenotype. In Bacillus subtilis , mutations in the rpoB gene ..."
"The prevailing paradigm of Salmonella enteropathogenesis based on monolayers asserts that Salmonella pathogenicity island-1 Type Three Secretion System (SPI-1 T3SS) is required for bacterial invasion into intestinal epithelium. However, little ..."
"Human papillomavirus (HPV) infection occurs in differentiating epithelial tissues, and cancers caused by the high-risk types (e.g., HPV16 and HPV18) typically occur at oropharyngeal and anogenital anatomical sites. The HPV ..."
"The opportunistic pathogen Staphylococcus aureus encounters a wide variety of fluid shear levels within the human host, and they may play a key role in dictating whether this organism adopts ..."
Salmonella enterica serovar Typhimurium possesses a stimulon of genes that are differentially regulated in response to conditions of low fluid shear force that increase bacterial virulence and alter other phenotypes. ...
"Investigation into the causes underlying the rapid, global amphibian decline provides critical insight into the effects of changing ecosystems. Hypothesized and confirmed links between amphibian declines, disease, and environmental changes ..."
"Assessing bacterial behavior in microgravity is important for risk assessment and prevention of infectious diseases during spaceflight missions. Furthermore, this research field allows the unveiling of novel connections between low-fluid-shear ..."
"Extra-intestinal pathogenic E. coli (ExPEC), including avian pathogenic E. coli (APEC), pose a considerable threat to both human and animal health, with illness causing substantial economic loss. APEC strain χ7122 ..."
"TOC summary: The 3-dimensional intestinal model is not sufficient as a virus replication system for developing vaccines or drugs to control human norovirus infections. Keywords: norovirus replication, 3-D intestinal epithelial ..."
"Low fluid shear force, including that encountered in microgravity models, induces bacterial responses, but the range of bacteria capable of responding to this signal remains poorly characterized. We systematically analyzed ..."
"Why is a healthy person protected from Pseudomonas aeruginosa infections, while individuals with cystic fibrosis or damaged epithelium are particularly susceptible to this opportunistic pathogen? In order to address this ..."
"To address urgent need for strategies to limit mortality from coronavirus disease 2019 (COVID-19), this review describes experimental, clinical and epidemiological evidence that suggests that chronic sub-optimal hydration in the ..."
Strategies are needed to improve repopulation of decellularized lung scaffolds with stromal and functional epithelial cells. We demonstrate that decellularized mouse lungs recellularized in a dynamic low fluid shear suspension ...
Three-dimensional models of human intestinal epithelium mimic the differentiated form and function of parental tissues often not exhibited by two-dimensional monolayers and respond to Salmonella in key ways that reflect ...
Tissues and organs provide the structural and biochemical landscapes upon which microbial pathogens and commensals function to regulate health and disease. While flat two-dimensional (2-D) monolayers composed of a single ...
"Spaceflight uniquely alters the physiology of both human cells and microbial pathogens, stimulating cellular and molecular changes directly relevant to infectious disease. However, the influence of this environment on host–pathogen ..."
Candida albicans is a commensal yeast that is a common component of the gastrointestinal (GI) microbiome of humans. C. albicans has been shown to bloom in the GI tract of ...
"This study presents the first global transcriptional profiling and phenotypic characterization of the major human opportunistic fungal pathogen, Candida albicans , grown in spaceflight conditions. Microarray analysis revealed that C. ..."
This report was designed to compare spaceflight-induced cellular and physiological adaptations of Candida albicans cultured in microgravity on the International Space Station across several payloads. C. albicans is a common ...
"With the development of transcriptomic technologies, we are able to quantify precise changes in gene expression profiles from astronauts and other organisms exposed to spaceflight. Members of NASA GeneLab and ..."
Single-cell RNA sequencing (scRNA-seq) and spatially resolved transcriptomics (SRT) have experienced rapid development in recent years. The findings of spaceflight-based scRNA-seq and SRT investigations are likely to improve our understanding ...
"The advent of civilian spaceflight challenges scientists to precisely describe the effects of spaceflight on human physiology, particularly at the molecular and cellular level. Newer, nanopore-based sequencing technologies can quantitatively ..."
"The SpaceX Inspiration4 mission provided a unique opportunity to study the impact of spaceflight on the human body. Biospecimen samples were collected from four crew members longitudinally before (Launch: L-92, ..."
The discovery of new drugs is often propelled by the increasing resistance of parasites to existing drugs and the availability of better technology platforms. The area of microfluidics has provided ...
"Environmental toxicants influence development, behavior, and ultimately survival. The nematode Caenorhabditis elegans has proven to be an exceptionally powerful model for toxicological studies. Here, we develop novel technologies to describe ..."
"Martian regolith (unconsolidated surface material) is a potential medium for plant growth in bioregenerative life support systems during manned missions on Mars. However, hydrated magnesium sulfate mineral levels in the ..."
"The 14-3-3 proteins specifically bind a number of client proteins to influence important pathways, including flowering timing via the photosensory system. For instance, 14-3-3 proteins influence the photosensory system through ..."
"The 14-3-3 proteins have emerged as major phosphoprotein interaction proteins and thereby constitute a key node in the Arabidopsis Interactome Map, a node through which a large number of important ..."
"During medium- to long-duration spaceflights, real-time microgravity can increase the health risks of astronauts. In particular, the disruption of intestinal homeostasis is closely related to other health problems, and it ..."
"Spaceflight presents a unique environment with complex stressors, including microgravity and radiation, that can influence plant physiology at molecular levels. Combining transcriptomics and proteomics approaches, this research gives insights into ..."
A thorough understanding of how fungi respond and adapt to the various stimuli encountered during spaceflight presents many economic benefits and is imperative for the health of crew. As A. ...
"Plants have been recognized as key components of bioregenerative life support systems for space exploration, and many experiments have been carried out to evaluate their adaptability to spaceflight. Unfortunately, few ..."
"• Premise of the study: In spaceflight experiments, tissues for morphologic study are fixed in 3% glutaraldehyde, while tissues for molecular study are fixed in RNA later ; thus, an ..."
Scientific access to spaceflight and especially the International Space Station has revealed that physiological adaptation to spaceflight is accompanied or enabled by changes in gene expression that significantly alter the ...
A feature of the physiological adaptation to spaceflight in Arabidopsis thaliana ( Arabidopsis ) is the induction of reactive oxygen species (ROS)-associated gene expression. The patterns of ROS-associated gene expression ...
"Heat Shock Factor A2 (HsfA2) is part of the Heat Shock Factor (HSF) network, and plays an essential role beyond heat shock in environmental stress responses and cellular homeostatic control. ..."
A comprehensive understanding of spaceflight factors involved in immune dysfunction and the evaluation of biomarkers to assess in-flight astronaut health are essential goals for NASA. An elevated neutrophil-to-lymphocyte ratio (NLR) ...
"Spaceflight missions can cause immune system dysfunction in astronauts with little understanding of immune outcomes in deep space. This study assessed immune responses in mice following ground-based, simulated deep spaceflight ..."
"Using a ground-based model to simulate spaceflight [21-days of single-housed, hindlimb unloading (HLU) combined with continuous low-dose gamma irradiation (LDR, total dose of 0.04 Gy)], an in-depth survey of the ..."
"Background: Plants subjected to the novel environment of spaceflight show transcriptomic changes that resemble aspects of several terrestrial abiotic stress responses. Under investigation here is whether epigenetic modulations, similar to ..."
The extent to which plants can enhance human life support on other worlds depends on the ability of plants to thrive in extraterrestrial environments using in-situ resources. Using samples from ...
"Spaceflight poses risks to the central nervous system (CNS), and understanding neurological responses is important for future missions. We report CNS changes in Drosophila aboard the International Space Station in ..."
"Suborbital spaceflights now enable human-tended research investigating short-term gravitational effects in biological systems, eliminating the need for complex automation. Here, we discuss a method utilizing KSC Fixation Tubes (KFTs) to ..."
No result found
Alterations in immune function have been documented during or post-spaceflight and in ground based models of microgravity. Identification of immune parameters that are dysregulated during spaceflight is an important step ...
"High-energy particle radiation could have a considerable impact on health during space missions. This study evaluated C57BL/6 mice on Day 40 after total-body 56 Fe 26+ irradiation at 0, 1, ..."
"The Space Shuttle Atlantis launched on its final mission (STS-135) on July 8, 2011. After just under 13 days, the shuttle landed safely at Kennedy Space Center (KSC) for the ..."
"Increased oxidative stress is an unavoidable consequence of exposure to the space environment. Our previous studies showed that mice exposed to space for 13.5 days had decreased glutathione levels, suggesting ..."
